,Fecha,Sigla Empresa,Nombre Empresa,Trafico,Origen,Destino,Pasajeros,TipoVuelo,CargaKg,CorreoKg,Ciudad Origen,Ciudad Destino,Pais Origen,Pais Destino,Apto_Origen,Apto_Destino
2252,2018-05-01,AAL,AMERICAN,I,BOG,SNA,5.0,R,0.0,0.0,BOGOTA,SANTA ANA,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,JOHN WAYNE
2253,2018-05-01,AAL,AMERICAN,I,BOG,SSA,15.0,R,0.0,0.0,BOGOTA,SALVADOR,COLOMBIA,BRASIL,BOGOTA - ELDORADO,DOS DE JULIO
2254,2018-05-01,AAL,AMERICAN,I,BOG,STI,19.0,R,0.0,0.0,BOGOTA,SANTIAGO DE LOS CABALLEROS,COLOMBIA,REPUBLICA DOMINICANA,BOGOTA - ELDORADO,CIBAO INTERNATIONAL
2255,2018-05-01,AAL,AMERICAN,I,BOG,STL,51.0,R,0.0,0.0,BOGOTA,SAINT LOUIS,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,ST. LOUIS
2256,2018-05-01,AAL,AMERICAN,I,BOG,SXM,13.0,R,0.0,0.0,BOGOTA,SAN MARTIN,COLOMBIA,ANTILLAS HOLANDESAS,BOGOTA - ELDORADO,PRINCESS JULIANA INTL
2257,2018-05-01,AAL,AMERICAN,I,BOG,SYD,4.0,R,0.0,0.0,BOGOTA,SYDNEY,COLOMBIA,AUSTRALIA,BOGOTA - ELDORADO,KINGSFORD SMITH
2258,2018-05-01,AAL,AMERICAN,I,BOG,TGU,29.0,R,0.0,0.0,BOGOTA,TEGUCIGALPA,COLOMBIA,HONDURAS,BOGOTA - ELDORADO,TONCONTIN
2259,2018-05-01,AAL,AMERICAN,I,BOG,TLV,3.0,R,0.0,0.0,BOGOTA,TEL AVIV,COLOMBIA,ISRAEL,BOGOTA - ELDORADO,BEN GURION
2260,2018-05-01,AAL,AMERICAN,I,BOG,TPA,70.0,R,0.0,0.0,BOGOTA,TAMPA,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,TAMPA INTL
2261,2018-05-01,AAL,AMERICAN,I,BOG,TRC,2.0,R,0.0,0.0,BOGOTA,TORREON,COLOMBIA,MEXICO,BOGOTA - ELDORADO,TORREON / INTL
2262,2018-05-01,AAL,AMERICAN,I,BOG,TUC,21.0,R,0.0,0.0,BOGOTA,TUCUMAN,COLOMBIA,ARGENTINA,BOGOTA - ELDORADO,TUCUMAN/TENENT MATIENZOT
2263,2018-05-01,AAL,AMERICAN,I,BOG,TUL,22.0,R,0.0,0.0,BOGOTA,OKLAHOMA,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,TULSA INTERNACIONAL
2264,2018-05-01,AAL,AMERICAN,I,BOG,TUS,12.0,R,0.0,0.0,BOGOTA,ARIZONA,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,TUCSON INTERNATIONAL AIRPORT
2265,2018-05-01,AAL,AMERICAN,I,BOG,TXL,3.0,R,0.0,0.0,BOGOTA,BERLIN,COLOMBIA,ALEMANIA,BOGOTA - ELDORADO,TEGEL
2266,2018-05-01,AAL,AMERICAN,I,BOG,UIO,15.0,R,0.0,0.0,BOGOTA,QUITO,COLOMBIA,ECUADOR,BOGOTA - ELDORADO,AEROPUERTO INTERNACIONAL MARISCAL S
2267,2018-05-01,AAL,AMERICAN,I,BOG,VVI,16.0,R,0.0,0.0,BOGOTA,VIRU VIRU,COLOMBIA,BOLIVIA,BOGOTA - ELDORADO,VIRU VIRU INTL
2268,2018-05-01,AAL,AMERICAN,I,BOG,XNA,24.0,R,0.0,0.0,BOGOTA,ARKANSAS,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,FAYETTEVELLI
2269,2018-05-01,AAL,AMERICAN,I,BOG,YEG,9.0,R,0.0,0.0,BOGOTA,EDMONTON,COLOMBIA,CANADA,BOGOTA - ELDORADO,EDMONTON INTER
2270,2018-05-01,AAL,AMERICAN,I,BOG,YOW,9.0,R,0.0,0.0,BOGOTA,OTAWA,COLOMBIA,CANADA,BOGOTA - ELDORADO,"OTTAWA/MACDONALD - CARTIER INTL,"
2271,2018-05-01,AAL,AMERICAN,I,BOG,YUL,24.0,R,494.0,0.0,BOGOTA,MONTREAL,COLOMBIA,CANADA,BOGOTA - ELDORADO,MONTR╔AL-PIERRE ELLIOTT TRUDEAU INT
2272,2018-05-01,AAL,AMERICAN,I,BOG,YVR,9.0,R,0.0,0.0,BOGOTA,VANCOUVER,COLOMBIA,CANADA,BOGOTA - ELDORADO,VANCOUVER INTERNATIONAL
2273,2018-05-01,AAL,AMERICAN,I,BOG,YYC,23.0,R,0.0,0.0,BOGOTA,CALGARY,COLOMBIA,CANADA,BOGOTA - ELDORADO,"CALGARY INTL,ALTA"
2274,2018-05-01,AAL,AMERICAN,I,BOG,YYW,5.0,R,0.0,0.0,BOGOTA,ARMSTRONG,COLOMBIA,CANADA,BOGOTA - ELDORADO,INTERNATIONAL ARMSTRONG
2275,2018-05-01,AAL,AMERICAN,I,BOG,YYZ,24.0,R,712.0,0.0,BOGOTA,TORONTO,COLOMBIA,CANADA,BOGOTA - ELDORADO,LESTER B PEARSON INTL
2276,2018-05-01,AAL,AMERICAN,I,BOG,ZRH,15.0,R,0.0,0.0,BOGOTA,ZURICH,COLOMBIA,SUIZA,BOGOTA - ELDORADO,ZURICH
2762,2018-06-01,AAL,AMERICAN,I,BOG,ABQ,7.0,R,0.0,0.0,BOGOTA,NUEVO MEXICO,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,ALBUQUERQUE INTL SUNPORT
2763,2018-06-01,AAL,AMERICAN,I,BOG,ACA,7.0,R,0.0,0.0,BOGOTA,ACAPULCO,COLOMBIA,MEXICO,BOGOTA - ELDORADO,GENERAL JUAN N ALVAREZ INTL
2764,2018-06-01,AAL,AMERICAN,I,BOG,AMS,29.0,R,0.0,0.0,BOGOTA,AMSTERDAM,COLOMBIA,HOLANDA,BOGOTA - ELDORADO,SCHIPHOL
2765,2018-06-01,AAL,AMERICAN,I,BOG,ANU,0.0,R,56.0,0.0,BOGOTA,ST. JOHN'S,COLOMBIA,ANTIGUA AND BARBUDA,BOGOTA - ELDORADO,"ANTIGUA  LEEWARDS V.C.BIRD,"
2766,2018-06-01,AAL,AMERICAN,I,BOG,ASU,12.0,R,0.0,0.0,BOGOTA,ASUNCION,COLOMBIA,PARAGUAY,BOGOTA - ELDORADO,SILVIO PETTIROSSI INTL
2767,2018-06-01,AAL,AMERICAN,I,BOG,ATH,13.0,R,0.0,0.0,BOGOTA,ATENAS,COLOMBIA,GRECIA,BOGOTA - ELDORADO,ELEFTHERIC
2768,2018-06-01,AAL,AMERICAN,I,BOG,ATL,37.0,R,0.0,0.0,BOGOTA,ATLANTA,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,HARTSFIELD JACKSON ATLANTA INTL
2769,2018-06-01,AAL,AMERICAN,I,BOG,AUA,21.0,R,0.0,0.0,BOGOTA,ARUBA,COLOMBIA,ANTILLAS HOLANDESAS,BOGOTA - ELDORADO,REINA BEATRIX INTL
2770,2018-06-01,AAL,AMERICAN,I,BOG,AUH,23.0,R,0.0,0.0,BOGOTA,ABU DHABI,COLOMBIA,EMIRATOS ARABE,BOGOTA - ELDORADO,ABU DHABI
2771,2018-06-01,AAL,AMERICAN,I,BOG,AUS,78.0,R,0.0,0.0,BOGOTA,TEXAS,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,AUSTIN/ROBERT/MUELLER MUNICIPA
2772,2018-06-01,AAL,AMERICAN,I,BOG,AZO,1.0,R,0.0,0.0,BOGOTA,MICHIGAN,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,BATTLE CREEK INT
2773,2018-06-01,AAL,AMERICAN,I,BOG,BCN,30.0,R,250.0,0.0,BOGOTA,BARCELONA,COLOMBIA,ESPANA,BOGOTA - ELDORADO,BARCELONA
2774,2018-06-01,AAL,AMERICAN,I,BOG,BDL,4.0,R,0.0,0.0,BOGOTA,CONNECTICUT,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,BRADLEY INTL
2775,2018-06-01,AAL,AMERICAN,I,BOG,BHM,65.0,R,0.0,0.0,BOGOTA,ALABAMA,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,BIRMINGHAM INTL
2776,2018-06-01,AAL,AMERICAN,I,BOG,BHZ,1.0,R,0.0,0.0,BOGOTA,BELEN VAL,COLOMBIA,BRASIL,BOGOTA - ELDORADO,PAMPULHA
2777,2018-06-01,AAL,AMERICAN,I,BOG,BMI,25.0,R,0.0,0.0,BOGOTA,ILLINOIS,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,NORMAL
2778,2018-06-01,AAL,AMERICAN,I,BOG,BOS,152.0,R,0.0,0.0,BOGOTA,BOSTON,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,GEN.EDWARD L.LOGAN
2779,2018-06-01,AAL,AMERICAN,I,BOG,BRO,3.0,R,0.0,0.0,BOGOTA,TEXAS,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,SOUTH PADRE IS.INTERNATIONAL.T
2780,2018-06-01,AAL,AMERICAN,I,BOG,BSB,43.0,R,0.0,0.0,BOGOTA,BRASILIA,COLOMBIA,BRASIL,BOGOTA - ELDORADO,PRESIDENTE JUSCELINO KUBITSCHEK
2781,2018-06-01,AAL,AMERICAN,I,BOG,BWI,78.0,R,0.0,0.0,BOGOTA,MARYLAND,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,BALTIMORE WASHINGTON INTERNAL
2782,2018-06-01,AAL,AMERICAN,I,BOG,BZE,31.0,R,132.0,0.0,BOGOTA,BELIZE,COLOMBIA,BELIZE,BOGOTA - ELDORADO,PHILIP S W GOLDSON INTL
2783,2018-06-01,AAL,AMERICAN,I,BOG,BZN,3.0,R,0.0,0.0,BOGOTA,"BOZE,AM",COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,GALLATIN
2784,2018-06-01,AAL,AMERICAN,I,BOG,CCS,1.0,R,0.0,0.0,BOGOTA,CARACAS,COLOMBIA,VENEZUELA,BOGOTA - ELDORADO,SIMON BOLIVAR INTL
2785,2018-06-01,AAL,AMERICAN,I,BOG,CDG,33.0,R,491.0,0.0,BOGOTA,PARIS,COLOMBIA,FRANCIA,BOGOTA - ELDORADO,CHARLES DE GAULLE
2786,2018-06-01,AAL,AMERICAN,I,BOG,CHS,10.0,R,0.0,0.0,BOGOTA,CHARLESTON,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,CHARLESTON AFB INTL
2787,2018-06-01,AAL,AMERICAN,I,BOG,CID,21.0,R,0.0,0.0,BOGOTA,SAUL STE,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,CHIPPEWA CO INTL
2788,2018-06-01,AAL,AMERICAN,I,BOG,CLE,12.0,R,0.0,0.0,BOGOTA,OHIO,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,CLEVELAND HOPKINS
2789,2018-06-01,AAL,AMERICAN,I,BOG,CLT,159.0,R,0.0,0.0,BOGOTA,NORTE DE CAROLINA,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,CHARLOTTE DOUGLAS INTL
2790,2018-06-01,AAL,AMERICAN,I,BOG,CMH,37.0,R,0.0,0.0,BOGOTA,OHIO,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,PORT COLUMBUS INTERNATIONAL
2791,2018-06-01,AAL,AMERICAN,I,BOG,CNF,5.0,R,0.0,0.0,BOGOTA,BELO HORIZONTE,COLOMBIA,BRASIL,BOGOTA - ELDORADO,TANCREDO NEVES
2792,2018-06-01,AAL,AMERICAN,I,BOG,COS,8.0,R,0.0,0.0,BOGOTA,COLORADO,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,COLORADO SPRINGS MUNICIPAL
2793,2018-06-01,AAL,AMERICAN,I,BOG,CUR,22.0,R,0.0,0.0,BOGOTA,CURACAO,COLOMBIA,ANTILLAS HOLANDESAS,BOGOTA - ELDORADO,HATO
2794,2018-06-01,AAL,AMERICAN,I,BOG,CVG,49.0,R,0.0,0.0,BOGOTA,CINCINATTI,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,COVINGTON - CINCINNATI
2795,2018-06-01,AAL,AMERICAN,I,BOG,CZM,5.0,R,0.0,0.0,BOGOTA,COZUMEL,COLOMBIA,MEXICO,BOGOTA - ELDORADO,COZUMEL INTL
2796,2018-06-01,AAL,AMERICAN,I,BOG,DAY,17.0,R,0.0,0.0,BOGOTA,DAYTON,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,JAMES COX
2797,2018-06-01,AAL,AMERICAN,I,BOG,DEN,82.0,R,0.0,0.0,BOGOTA,COLORADO,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,STAPLETON  INT
2798,2018-06-01,AAL,AMERICAN,I,BOG,DFW,2177.0,R,7951.0,0.0,BOGOTA,DALAS,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,DALLAS
2799,2018-06-01,AAL,AMERICAN,I,BOG,DTW,19.0,R,0.0,0.0,BOGOTA,DETROIT,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,WAYNE COUNTY
2800,2018-06-01,AAL,AMERICAN,I,BOG,DUB,24.0,R,0.0,0.0,BOGOTA,DUBLIN,COLOMBIA,IRLANDA,BOGOTA - ELDORADO,DUBLIN
2801,2018-06-01,AAL,AMERICAN,I,BOG,EWR,257.0,R,0.0,0.0,BOGOTA,NEW YORK,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,NEWARK LIBERTY INTL
2802,2018-06-01,AAL,AMERICAN,I,BOG,EYW,19.0,R,0.0,0.0,BOGOTA,FLORIDA,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,KEY WEST INTL
2803,2018-06-01,AAL,AMERICAN,I,BOG,FAT,18.0,R,0.0,0.0,BOGOTA,FRESNO YOSEMITE,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,FRESNO YOSEMITE INTL
2804,2018-06-01,AAL,AMERICAN,I,BOG,FCO,2.0,R,0.0,0.0,BOGOTA,ROMA,COLOMBIA,ITALIA,BOGOTA - ELDORADO,FIUMIFINO
2805,2018-06-01,AAL,AMERICAN,I,BOG,FLL,41.0,R,0.0,0.0,BOGOTA,FORT LAUDERDALE,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,FORT LAUDERDALE HOLLYWOOD INTL
2806,2018-06-01,AAL,AMERICAN,I,BOG,FPO,22.0,R,0.0,0.0,BOGOTA,PARIS,COLOMBIA,FRANCIA,BOGOTA - ELDORADO,ORLY
2807,2018-06-01,AAL,AMERICAN,I,BOG,FRA,7.0,R,0.0,0.0,BOGOTA,FRANKFURT,COLOMBIA,ALEMANIA,BOGOTA - ELDORADO,FRANKFURT MAIN
2808,2018-06-01,AAL,AMERICAN,I,BOG,GCM,8.0,R,0.0,0.0,BOGOTA,GRAN CAYMAN,COLOMBIA,ISLAS CAYMAN,BOGOTA - ELDORADO,GRAND CAYMAN ( CITY )
2809,2018-06-01,AAL,AMERICAN,I,BOG,GDL,5.0,R,0.0,0.0,BOGOTA,GUADALAJARA,COLOMBIA,MEXICO,BOGOTA - ELDORADO,DON MIGUEL HIDALGO Y COSTILLA INTL
2810,2018-06-01,AAL,AMERICAN,I,BOG,GEO,15.0,R,0.0,0.0,BOGOTA,GEORGETOWN,COLOMBIA,GUYANA,BOGOTA - ELDORADO,TIMERHI
2811,2018-06-01,AAL,AMERICAN,I,BOG,GLA,2.0,R,0.0,0.0,BOGOTA,GLASGOW,COLOMBIA,INGLATERRA,BOGOTA - ELDORADO,GLASGOW INTERNATIONAL
2812,2018-06-01,AAL,AMERICAN,I,BOG,GNV,8.0,R,0.0,0.0,BOGOTA,GAINESVILLE,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,JR ALISON
2813,2018-06-01,AAL,AMERICAN,I,BOG,GRR,13.0,R,0.0,0.0,BOGOTA,MICHIGAN,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,KENT COUNTRY
2814,2018-06-01,AAL,AMERICAN,I,BOG,GRU,6.0,R,0.0,0.0,BOGOTA,SAO PAULO,COLOMBIA,BRASIL,BOGOTA - ELDORADO,GUARULHOS
2815,2018-06-01,AAL,AMERICAN,I,BOG,GSO,4.0,R,0.0,0.0,BOGOTA,NORTE DE CAROLINA,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,PIEDMONT TRIAD INTL
2816,2018-06-01,AAL,AMERICAN,I,BOG,GUA,1.0,R,0.0,0.0,BOGOTA,GUATEMALA,COLOMBIA,GUATEMALA,BOGOTA - ELDORADO,LA AURORA
2817,2018-06-01,AAL,AMERICAN,I,BOG,GYE,25.0,R,0.0,0.0,BOGOTA,GUAYAQUIL,COLOMBIA,ECUADOR,BOGOTA - ELDORADO,SIMON BOLIVAR
2818,2018-06-01,AAL,AMERICAN,I,BOG,HKG,64.0,R,434.0,0.0,BOGOTA,HONG KONG,COLOMBIA,HONG KONG,BOGOTA - ELDORADO,CHEK LAP KOK
2819,2018-06-01,AAL,AMERICAN,I,BOG,HNL,7.0,R,0.0,0.0,BOGOTA,HONOLULU,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,"OAHU, HI"
2820,2018-06-01,AAL,AMERICAN,I,BOG,HOU,8.0,R,0.0,0.0,BOGOTA,HOUSTON,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,GEORGE BUSH INTCNTL HOUSTON
2821,2018-06-01,AAL,AMERICAN,I,BOG,HPN,7.0,R,0.0,0.0,BOGOTA,NEW YORK,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,WHITE PLAINS
2822,2018-06-01,AAL,AMERICAN,I,BOG,IAD,102.0,R,0.0,0.0,BOGOTA,WASHINGTON,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,DULLES INTL D.C.
2823,2018-06-01,AAL,AMERICAN,I,BOG,IAH,83.0,R,0.0,0.0,BOGOTA,HOUSTON,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,WILLAM P HOBBY TX
2824,2018-06-01,AAL,AMERICAN,I,BOG,ICN,66.0,R,402.0,0.0,BOGOTA,INCHEON,COLOMBIA,KOREA,BOGOTA - ELDORADO,INTERNATIONAL INCHEON
2825,2018-06-01,AAL,AMERICAN,I,BOG,IND,160.0,R,0.0,0.0,BOGOTA,INDIANA,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,INDIANAPOLIS INTERNATIONAL
2826,2018-06-01,AAL,AMERICAN,I,BOG,IST,18.0,R,0.0,0.0,BOGOTA,ESTAMBUL,COLOMBIA,TURQUIA,BOGOTA - ELDORADO,ISTANBUL ATATURK  AIRPORT
2827,2018-06-01,AAL,AMERICAN,I,BOG,JAN,11.0,R,0.0,0.0,BOGOTA,JACKSON,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,JACKSON
2828,2018-06-01,AAL,AMERICAN,I,BOG,JAX,99.0,R,0.0,0.0,BOGOTA,FLORIDA,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,JACKSONVILLE INTERNAL AIRPORT
2829,2018-06-01,AAL,AMERICAN,I,BOG,JFK,345.0,R,0.0,0.0,BOGOTA,NEW YORK,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,JOHN F KENNEDY INTL
2830,2018-06-01,AAL,AMERICAN,I,BOG,KIN,5.0,R,44.0,0.0,BOGOTA,KINGSTON,COLOMBIA,JAMAICA,BOGOTA - ELDORADO,NORMAN MANLEY INTL
2831,2018-06-01,AAL,AMERICAN,I,BOG,LAS,176.0,R,0.0,0.0,BOGOTA,LAS VEGAS,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,LAS VEGAS
2832,2018-06-01,AAL,AMERICAN,I,BOG,LAX,333.0,R,0.0,0.0,BOGOTA,LOS ANGELES,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,LOS ANGELES INTL
2833,2018-06-01,AAL,AMERICAN,I,BOG,LBB,17.0,R,0.0,0.0,BOGOTA,TEXAS,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,LUBBOCK PRESTON SMITH INTL AIRPORT
2834,2018-06-01,AAL,AMERICAN,I,BOG,LEX,1.0,R,0.0,0.0,BOGOTA,KENTUCKY,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,BLUE GRASS - LEXINGTON
2835,2018-06-01,AAL,AMERICAN,I,BOG,LHR,106.0,R,8948.0,0.0,BOGOTA,LONDRES,COLOMBIA,INGLATERRA,BOGOTA - ELDORADO,HEATHROW
2836,2018-06-01,AAL,AMERICAN,I,BOG,LIM,2.0,R,0.0,0.0,BOGOTA,LIMA,COLOMBIA,PERU,BOGOTA - ELDORADO,CALLAO /INTL JORGE CHAVEZ
2837,2018-06-01,AAL,AMERICAN,I,BOG,LIR,3.0,R,0.0,0.0,BOGOTA,ROMA,COLOMBIA,ITALIA,BOGOTA - ELDORADO,ROMA CIAMPINO AIRPORT
2838,2018-06-01,AAL,AMERICAN,I,BOG,LIS,12.0,R,0.0,0.0,BOGOTA,LISBOA,COLOMBIA,PORTUGAL,BOGOTA - ELDORADO,LISBOA
2839,2018-06-01,AAL,AMERICAN,I,BOG,LIT,12.0,R,0.0,0.0,BOGOTA,ARKANSAS,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,ADAMS FIELD
2840,2018-06-01,AAL,AMERICAN,I,BOG,LPB,2.0,R,0.0,0.0,BOGOTA,LA PAZ,COLOMBIA,BOLIVIA,BOGOTA - ELDORADO,EL ALTO INTERNACIONAL
2841,2018-06-01,AAL,AMERICAN,I,BOG,LRM,21.0,R,0.0,0.0,BOGOTA,LA ROMANA,COLOMBIA,REPUBLICA DOMINICANA,BOGOTA - ELDORADO,LA ROMANA
2842,2018-06-01,AAL,AMERICAN,I,BOG,MAD,135.0,R,223.0,0.0,BOGOTA,MADRID,COLOMBIA,ESPANA,BOGOTA - ELDORADO,BARAJAS
2843,2018-06-01,AAL,AMERICAN,I,BOG,MAF,30.0,R,0.0,0.0,BOGOTA,TEXAS,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,MIDLAND INTL
2844,2018-06-01,AAL,AMERICAN,I,BOG,MAR,1.0,R,0.0,0.0,BOGOTA,MARACAIBO,COLOMBIA,VENEZUELA,BOGOTA - ELDORADO,LA CHINITA INTL
2845,2018-06-01,AAL,AMERICAN,I,BOG,MBJ,5.0,R,3842.0,0.0,BOGOTA,MONTEJO BAY,COLOMBIA,JAMAICA,BOGOTA - ELDORADO,SANGSTER INTL
2846,2018-06-01,AAL,AMERICAN,I,BOG,MCI,12.0,R,0.0,0.0,BOGOTA,KANSAS CITY,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,SIN ACTUALIZAR
2847,2018-06-01,AAL,AMERICAN,I,BOG,MCO,98.0,R,0.0,0.0,BOGOTA,ORLANDO,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,HERDON
2848,2018-06-01,AAL,AMERICAN,I,BOG,MEM,8.0,R,0.0,0.0,BOGOTA,MEMPHIS,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,MEMPHIS INTERNATIONATIONAL
2849,2018-06-01,AAL,AMERICAN,I,BOG,MEX,12.0,R,0.0,0.0,BOGOTA,MEXICO,COLOMBIA,MEXICO,BOGOTA - ELDORADO,LICENCIADO BENITO JUAREZ INTL
2850,2018-06-01,AAL,AMERICAN,I,BOG,MGA,3.0,R,0.0,0.0,BOGOTA,MANAGUA,COLOMBIA,NICARAGUA,BOGOTA - ELDORADO,MANAGUA INTL
2851,2018-06-01,AAL,AMERICAN,I,BOG,MHH,5.0,R,0.0,0.0,BOGOTA,MARSH HARBOUR,COLOMBIA,BAHAMAS,BOGOTA - ELDORADO,MARSH HARBOUR
2852,2018-06-01,AAL,AMERICAN,I,BOG,MHK,5.0,R,0.0,0.0,BOGOTA,KANSAS CITY,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,MANHATHAN - MANCHSTER
2853,2018-06-01,AAL,AMERICAN,I,BOG,MIA,5391.0,R,30707.0,0.0,BOGOTA,MIAMI,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,MIAMI INTL
2854,2018-06-01,AAL,AMERICAN,I,BOG,MID,3.0,R,0.0,0.0,BOGOTA,MERIDA,COLOMBIA,MEXICO,BOGOTA - ELDORADO,MANUEL CRECENCIO INTERNACIONAL
2855,2018-06-01,AAL,AMERICAN,I,BOG,MKE,29.0,R,0.0,0.0,BOGOTA,WISCONSIN,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,GENERAL MITCHELL INTL
2856,2018-06-01,AAL,AMERICAN,I,BOG,MLI,5.0,R,0.0,0.0,BOGOTA,ILLINOIS,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,QUAD CITY
2857,2018-06-01,AAL,AMERICAN,I,BOG,MLU,9.0,R,0.0,0.0,BOGOTA,MONROE,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,MONROE AIPORT
2858,2018-06-01,AAL,AMERICAN,I,BOG,MSP,21.0,R,0.0,0.0,BOGOTA,MINNEAPOLIS,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,MINNEAPOLIS ST PAUL INTL
2859,2018-06-01,AAL,AMERICAN,I,BOG,MSY,62.0,R,0.0,0.0,BOGOTA,NEW ORLEANS,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,MOISANT FIED
2860,2018-06-01,AAL,AMERICAN,I,BOG,MTY,22.0,R,0.0,0.0,BOGOTA,MONTERREY,COLOMBIA,MEXICO,BOGOTA - ELDORADO,GENERAL MARIANO ESCOBEDO INTL
2861,2018-06-01,AAL,AMERICAN,I,BOG,MUC,20.0,R,0.0,0.0,BOGOTA,MUNICH,COLOMBIA,ALEMANIA,BOGOTA - ELDORADO,AEROPUERTO INTERNACIONAL DE MUNICH
2862,2018-06-01,AAL,AMERICAN,I,BOG,MVD,9.0,R,0.0,0.0,BOGOTA,MONTEVIDEO,COLOMBIA,URUGUAY,BOGOTA - ELDORADO,CARRASCO
2863,2018-06-01,AAL,AMERICAN,I,BOG,MXP,36.0,R,155.0,0.0,BOGOTA,MILANO,COLOMBIA,ITALIA,BOGOTA - ELDORADO,MALPENSA
2864,2018-06-01,AAL,AMERICAN,I,BOG,NAS,16.0,R,0.0,0.0,BOGOTA,NASSAU,COLOMBIA,BAHAMAS,BOGOTA - ELDORADO,NASSAU INTL
2865,2018-06-01,AAL,AMERICAN,I,BOG,NRT,72.0,R,2072.0,0.0,BOGOTA,TOKIO,COLOMBIA,JAPON,BOGOTA - ELDORADO,NARITA
2866,2018-06-01,AAL,AMERICAN,I,BOG,OKC,20.0,R,0.0,0.0,BOGOTA,OKLAHOMA,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,WILL ROGERS WORLDS
2867,2018-06-01,AAL,AMERICAN,I,BOG,OMA,33.0,R,0.0,0.0,BOGOTA,NEBRASKA,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,EPPLEY AFLD
