Temperatura maxima x Día,Temperatura minima x Día
69,37
77,52
58,3
54,4
30,16
90,68
90,76
41,29
58,27
20,8
81,72
83,49
93,52
99,8
59,26
67,28
95,63
59,26
78,6
99,73
59,54
19,-4
77,63
67,58
89,65
74,61
35,31
87,59
76,53
80,58
55,31
56,46
33,2
44,31
85,61
50,23
44,16
83,57
83,46
31,19
84,63
77,47
43,26
87,67
37,3
-42
89,6
75,54
17
94,72
93,76
83,63
52,39
52,38
34,24
77,52
56,37
108,64
78,57
56,46
78,63
92,69
92,75
71,57
78,5
70,57
43,22
93,76
87,47
53,26
71,61
91,71
93,66
83,51
37,21
44,3
62,46
100,72
83,6
94,73
61,41
105,69
85,5
52,39
52,32
56,36
94,55
87,6
45,24
60,36
58,33
86,72
54,2
76,53
69,48
93,74
47,15
62,48
79,49
91,67
82,52
99,75
80,66
56,34
90,59
59,3
88,74
96,62
99,7
97,66
79,68
97,66
71,48
45,34
45,35
69,45
68,54
79,61
64,38
62,39
45,29
54,5
87,7
87,7
73,57
86,68
75,59
85,62
59,48
83,56
88,47
91,78
20,5
66,37
72,46
50,26
78,74
70,43
90,7
56,45
86,64
80,66
81,53
50,38
61,5
70,55
30,13
88,78
43,33
59,54
65,43
74,38
63,42
92,73
88,61
64,55
5,-18
84,68
42,31
47,37
90,7
97,77
11,3
61,37
66,35
27,8
82,54
96,74
97,68
97,7
43,36
58,37
78,69
78,66
51,39
91,59
88,54
20,-5
75,61
18,-5
90,84
87,57
93,68
81,6
31,27
21,7
91,65
88,57
85,64
68,42
37,19
63,43
70,4
73,48
19,-9
83,73
68,41
40,32
70,47
55,28
41,34
88,68
83,5
82,72
44,22
67,5
87,76
62,42
32,4
88,44
56,45
76,41
77,57
99,7
84,61
39,34
31,28
75,46
71,36
73,53
91,59
54,45
55,31
67,33
71,44
73,52
58,27
82,57
74,47
84,59
64,57
90,73
88,67
85,75
78,53
55,39
66,45
87,76
64,48
88,73
76,66
53,41
73,51
34,3
84,54
-51
77,57
73,6
75,53
61,49
80,52
58,44
85,64
38,1
46,33
65,47
84,49
45,4
60,41
58,42
37,27
80,58
32,11
22,2
90,79
61,37
24,3
73,46
85,69
64,44
83,68
57,32
57,22
37,33
63,39
78,67
32,17
84,53
79,61
84,62
75,69
63,37
86,67
69,36
74,62
59,43
88,51
58,51
65,55
48,38
105,61
81,44
73,49
91,63
35,28
87,61
53,29
74,4
80,42
84,59
53,29
66,42
43,34
35
98,77
54,4
94,59
84,6
76,44
64,5
39,9
39,27
83,76
53,42
97,8
72,39
45,34
87,61
86,65
63,42
48,27
82,65
37,1
74,55
77,36
87,73
55,41
79,47
91,69
82,54
63,15
72,52
96,71
92,77
84,53
52,48
30,25
67,48
78,56
56,18
57,25
41,32
89,46
43,33
47,32
71,64
90,77
45,22
53,36
71,6
77,58
45,37
24,1
17,1
56,38
58,36
94,65
78,49
88,64
79,55
68,32
91,65
85,67
93,6
92,65
46,42
94,71
99,73
51,25
79,71
42,34
68,56
24,6
94,81
27,2
43,32
71,3
79,51
85,73
89,65
35,3
48,36
34,32
58,45
77,42
83,63
99,56
81,61
82,39
85,67
95,74
88,69
54,47
32,25
63,54
80,62
78,6
100,75
62,39
60,54
82,54
76,62
85,59
87,62
67,46
69,4
100,75
74,48
52,28
76,64
68,43
80,66
91,7
55,39
76,58
96,77
80,69
54,44
88,59
75,6
58,34
78,42
95,71
44,22
91,52
82,71
40,19
104,65
72,55
34,29
72,5
66,55
73,66
78,53
71,5
93,74
42,26
64,51
91,72
67,46
19,-16
91,69
71,35
34,29
86,68
66,36
97,69
46,28
54,35
91,73
62,48
61,4
100,77
51,25
84,72
79,53
46,3
58,37
85,55
63,32
67,36
81,65
77,53
58,32
72,45
90,78
90,49
33,25
40,19
65,53
82,57
67,27
73,52
103,68
86,64
61,38
60,43
40,32
56,37
80,62
79,58
33,2
68,57
87,56
51,28
87,6
76,68
65,35
73,48
85,7
53,34
39,24
55,43
74,42
90,6
70,37
60,42
74,65
74,47
55,51
88,61
50,28
95,75
37,19
76,6
83,67
57,42
49,36
88,67
58,46
76,5
61,21
66,54
74,5
94,7
21,-7
73,61
96,74
81,63
55,26
66,54
62,25
91,52
70,57
54,36
76,51
68,44
41,11
36,32
91,66
78,71
68,46
57,28
93,65
5,-6
85,6
66,46
61,26
75,5
86,75
82,67
46,19
64,39
82,49
63,41
55,29
90,6
73,44
63,53
28,21
57,25
33,9
57,52
86,72
58,27
65,55
77,65
93,74
84,63
92,63
83,5
57,4
57,33
84,72
87,76
93,7
84,74
79,48
57,37
100,68
58,34
27,5
51,38
77,62
83,58
73,47
100,78
82,7
61,42
71,5
73,49
40,3
84,47
75,69
87,73
47,34
75,51
65,19
78,27
81,56
70,41
103,73
90,64
78,52
63,46
99,55
94,66
47,11
57,29
77,68
65,44
96,73
75,47
70,55
77,6
94,68
89,62
91,62
52,5
46,32
81,74
46,1
78,37
20,2
69,39
75,36
74,52
97,75
93,7
54,2
38,4
31,16
55,34
58,43
75,52
80,68
97,64
50,28
63,43
62,28
77,68
79,59
89,6
74,56
64,5
89,66
89,68
80,57
34,23
84,48
46,34
51,23
81,66
42,32
82,55
38,25
49,39
23,-3
69,35
61,25
39,17
64,38
62,5
85,7
85,65
80,39
92,77
59,49
92,8
25,13
31,14
97,5
82,56
8,-12
81,68
67,36
56,25
87,5
72,38
75,6
43,17
82,73
56,39
71,63
70,48
69,42
88,7
9,-13
72,57
32,19
62,4
65,32
73,37
81,62
80,6
23,-4
86,66
10,-21
85,47
68,48
84,44
97,64
68,5
92,7
40,35
84,68
51,28
41,35
78,5
56,42
73,41
76,59
75,59
91,7
89,68
35,22
30,2
68,48
37,31
83,6
72,39
74,44
71,27
94,73
67,35
90,47
93,73
59,51
63,43
69,44
84,57
87,68
80,58
62,35
80,65
85,68
107,77
72,42
82,54
49,44
64,36
76,44
62,44
92,79
49,34
85,62
71,53
84,64
83,69
68,45
62,45
69,33
36,33
66,27
73,56
29,15
81,56
34,2
96,74
52,41
46,32
62,49
55,27
62,4
97,68
51,29
88,53
52,25
76,52
30,1
89,76
72,55
90,74
67,63
91,66
87,72
76,58
52,18
25,7
58,15
56,46
49,34
68,46
78,51
74,47
66,36
87,73
66,5
35,18
77,48
87,72
81,57
44,13
62,37
81,52
85,51
75,52
67,37
77,4
72,44
92,75
52,28
55,31
47,38
99,77
108,85
35,-2
77,62
93,72
54,39
90,73
42,37
101,77
84,73
91,75
79,61
98,67
67,63
90,52
79,59
55,39
86,65
76,49
85,62
87,68
23,2
103,71
47,33
48,29
69,54
34,25
87,63
97,68
60,42
77,51
68,43
82,57
82,59
36,24
77,53
46,42
62,47
94,78
80,5
86,77
89,56
46,29
62,49
82,37
69,51
91,74
65,41
47,33
58,32
87,63
50,36
93,69
75,47
22,-1
63,51
93,71
60,44
8,-9
32,21
66,47
72,55
60,35
92,69
82,7
15,-1
69,56
57,45
17,-24
70,48
90,73
98,77
74,63
48,4
34,22
72,43
57,33
54,36
61,5
90,79
67,56
10,3
74,47
62,47
73,54
91,75
70,46
71,5
85,58
46,19
51,46
19,1
84,62
58,41
22,2
74,57
62,39
28,23
64,42
51,25
90,63
79,73
83,48
91,65
94,76
80,41
85,65
96,59
75,56
76,5
84,66
39,32
85,63
21,-5
84,61
84,48
21,15
32,18
47,36
57,4
55,43
51,32
93,64
35,9
34,28
89,61
66,59
59,36
82,54
99,72
59,35
89,7
56,41
53,28
92,71
30,12
82,41
54,46
58,39
43,2
20,3
97,79
77,6
90,78
86,64
82,5
70,39
56,38
99,7
75,54
62,52
35,17
39,25
57,43
79,65
58,48
63,44
7,-13
71,32
29,22
78,61
88,76
69,48
68,46
88,54
81,69
68,45
23
85,67
60,28
60,52
71,56
66,37
63,29
44,27
33,12
82,62
98,73
64,49
59,47
96,71
90,51
80,6
85,6
12,7
56,4
91,7
74,58
85,66
93,68
40,28
47,39
55,33
84,51
58,4
96,66
68,38
103,8
53,27
40,35
83,67
59,3
80,58
90,65
47,39
88,67
60,27
74,59
81,65
69,53
51,3
39,19
84,61
41,21
89,72
83,71
81,47
94,6
36,32
63,31
36,18
75,35
50,4
59,33
82,6
16,2
50,27
36,35
91,74
78,53
61,24
76,34
68,59
32,24
77,46
79,38
13,-7
91,67
63,4
54,41
88,56
92,74
69,34
67,39
51,3
20,6
82,65
50,27
69,41
37,33
79,42
18,1
70,42
55,37
30,13
74,41
87,66
77,59
40,1
71,44
76,6
20,11
68,41
75,37
77,6
83,65
78,66
62,44
92,72
60,28
54,35
85,63
50,4
87,45
69,53
52,43
83,51
80,49
83,73
60,22
31,27
81,54
89,61
72,62
101,71
73,49
45,21
20,2
94,72
66,4
57,34
62,48
86,72
36,3
41,25
83,73
56,42
65,44
74,58
67,42
71,43
84,66
86,68
89,75
82,71
81,57
70,58
83,72
51,22
94,68
42,15
92,74
44,34
67,49
60,41
66,33
58,35
93,75
82,65
46,32
80,39
76,64
74,39
59,33
58,53
79,72
47,3
53,45
41,23
61,37
73,48
86,67
65,45
92,77
56,38
73,3
29,26
68,47
78,48
57,45
90,71
63,35
35,11
28,17
92,74
84,56
72,47
49,33
75,34
7,-2
47,35
64,56
64,39
48,21
89,67
65,29
61,43
91,76
37,23
66,42
60,48
77,49
90,62
84,6
74,5
29,15
64,46
86,58
65,51
53,18
37,19
92,74
31,27
80,51
83,62
78,66
63,53
63,45
67,61
24,15
57,27
97,72
45,3
71,44
59,22
25,14
87,48
70,38
84,46
55,36
62,35
52,41
69,52
39,31
48,32
83,71
81,65
63,35
93,62
83,59
61,36
91,62
5,-6
22,6
41,23
23,19
87,67
52,34
81,59
65,38
83,62
58,54
76,54
34
69,49
63,35
80,58
25,5
13,7
27,-1
47,42
83,64
52,25
83,51
56,45
54,45
83,55
25,1
64,5
82,65
87,69
67,32
84,74
95,61
87,61
46,21
87,66
69,41
89,64
82,47
87,72
53,31
94,65
65,48
79,52
71,47
40,23
58,55
64,49
89,66
59,43
92,62
86,76
71,56
92,74
85,49
66,44
60,28
84,68
5,-1
77,36
76,5
24,-2
64,35
70,38
62,37
69,5
91,54
85,58
75,47
52,14
86,62
76,44
62,36
93,66
78,56
72,59
93,78
90,62
93,74
53,46
69,28
82,55
33,6
75,46
57,37
50,31
70,43
104,81
68,31
84,57
64,54
68,57
87,62
77,61
51,33
63,45
85,57
85,72
53,38
49,16
58,33
83,38
23,9
67,45
35,13
59,48
81,41
71,49
80,43
88,7
89,63
72,5
84,58
82,72
36,24
55,48
74,65
71,2
63,56
62,39
77,49
58,38
78,42
92,76
56,36
78,67
52,24
56,45
56,39
19,8
83,61
68,42
81,56
65,46
71,58
98,74
91,69
38,3
39,22
79,59
59,33
65,56
66,49
61,4
87,73
60,57
57,52
32,12
36,3
79,52
67,54
15,-6
52,42
82,63
57,39
26,-11
50,42
41,25
51,32
48,2
68,35
74,35
87,72
94,69
71,33
79,65
81,39
58,23
100,71
77,42
58,37
92,55
31,21
73,3
80,72
82,6
77,35
66,5
73,46
82,68
74,5
88,69
61,49
32,16
20,-13
60,49
54,42
72,6
47,27
68,33
75,57
83,55
88,61
44,25
76,56
49,3
54,25
56,47
5,-18
99,79
70,33
66,4
81,72
84,69
74,41
73,52
90,71
70,55
90,77
80,6
82,69
62,37
85,63
92,58
48,4
59,28
46,24
19,3
62,32
91,5
61,44
97,6
65,41
96,62
25,-2
35,3
81,37
64,27
91,74
59,55
70,54
53,33
50,16
41,27
77,49
41,19
94,78
49,19
82,46
56,45
84,64
41,32
78,67
84,62
39,24
50,31
59,5
50,41
75,49
64,33
88,62
79,57
86,69
63,36
76,52
82,65
40
33,2
57,36
72,39
67,15
72,62
80,57
83,68
75,46
82,61
88,69
36,22
74,52
50,45
95,73
83,5
94,71
92,55
69,4
51,22
63,49
74,57
52,4
57,52
76,53
59,3
84,66
90,69
73,51
82,71
87,77
102,74
62,45
97,7
84,5
77,57
22
43,27
53,3
32,22
82,65
54,21
69,26
94,63
54,25
60,29
30,8
82,63
59,3
83,66
41,32
67,46
87,6
43,23
89,68
61,25
50,32
87,56
93,66
96,66
29,4
92,67
88,54
40,32
76,5
82,58
87,76
82,56
49,23
59,45
92,75
67,44
86,53
104,58
68,51
76,59
15,-9
83,47
46,13
42,33
30,12
68,38
74,49
13,-10
58,5
86,64
50,41
45,27
42,26
32,23
59,27
60,49
93,67
62,22
51,36
86,68
64,51
45,27
43,24
69,44
58,42
48,25
11,5
90,67
87,72
79,68
29,3
50,21
78,69
89,45
84,43
81,71
79,48
49,21
91,74
60,4
69,6
77,54
67,48
49,28
71,66
91,65
59,3
84,63
87,72
51,18
78,46
45,27
68,38
83,58
68,43
36,11
30,4
86,49
92,83
91,55
9,-11
51,32
91,66
67,55
29,19
9,-7
87,55
59,44
59,28
79,52
34,27
35,21
56,45
42,23
48,38
64,48
62,38
70,35
46,25
38,19
65,38
90,68
86,56
74,55
89,63
108,78
71,45
77,47
82,73
73,49
54,4
59,36
86,58
60,42
72,57
84,61
71,62
59,48
84,73
77,61
96,69
76,6
84,65
85,58
37,24
38,2
96,76
92,72
78,62
59,41
74,59
88,66
85,7
100,76
53,44
81,66
61,43
85,51
54,43
61,24
75,52
82,67
80,54
54,29
84,59
92,82
70,51
76,47
68,4
68,32
96,74
5
80,63
46,29
88,68
56,29
83,46
88,62
55,32
73,55
17,-12
53,46
57,25
42,35
12,6
59,28
60,31
50,22
59,33
61,31
89,76
44,28
32,4
72,66
80,48
91,75
69,48
88,69
89,45
108,67
37,32
43,12
37,23
38,3
62,38
72,57
67,42
97,65
71,37
60,22
84,76
51,42
90,63
46,34
60,41
66,47
86,66
57,33
97,66
92,72
66,57
65,49
61,4
71,23
85,69
83,63
44,31
86,79
68,36
80,39
74,62
74,41
57,4
76,54
86,64
74,39
76,72
59,31
83,54
27,9
79,56
61,35
52,43
77,66
70,39
79,47
92,66
28,4
64,39
68,48
94,59
87,58
46,38
59,41
54,48
36,25
65,38
57,44
65,54
72,65
90,7
92,67
56,42
88,67
90,71
48,26
44,32
90,76
78,42
36,15
59,46
86,43
63,31
96,59
52,3
79,37
65,51
63,33
41,37
15,4
64,5
65,37
74,63
105,82
65,48
97,68
83,65
85,59
85,6
72,61
46,42
63,27
42,33
49,21
73,62
72,4
80,54
87,71
95,74
87,56
90,73
47,43
72,45
87,66
70,52
89,55
33,21
85,65
63,6
37,6
49,37
88,62
67,26
57,38
61,44
42,37
91,6
49,3
81,43
94,7
74,41
95,73
91,74
82,52
56,42
56,32
88,62
79,67
57,22
62,36
91,69
58,26
83,64
46,28
86,64
85,75
47,25
46,4
90,61
73,57
94,72
67,43
60,44
75,66
56,41
72,57
76,46
70,48
92,78
81,54
18,-26
79,61
57,41
100,73
32,22
83,69
62,53
47,39
63,57
80,44
29,8
83,48
36,24
46,16
82,54
80,64
81,53
88,72
69,47
71,49
39
97,64
77,34
31,18
49,27
41,29
95,72
43,31
71,42
77,65
73,49
79,52
78,67
84,78
77,52
40,18
-35
102,69
61,43
80,59
86,6
57,45
53,12
5,-10
53,28
94,54
90,59
70,42
39,27
85,64
74,54
97,85
85,68
63,26
59,51
49,33
-34
58,33
86,64
92,69
79,67
70,39
28,25
45,35
83,47
27,15
41,28
90,59
32,22
74,56
29,14
83,56
72,64
80,59
52,48
92,65
74,63
68,58
66,44
56,36
53,4
78,6
55,17
50,22
50,38
43,19
48,34
69,51
58,36
64,1
79,45
88,82
73,46
71,4
76,58
50,35
98,75
41,23
85,76
79,63
78,58
77,5
52,46
76,55
85,65
81,62
31,17
49,34
77,6
60,36
57,23
51,25
80,47
81,74
47,19
75,58
71,34
95,68
74,66
57,38
90,77
90,72
79,64
66,42
51,45
71,64
80,58
22,12
77,64
73,55
72,58
78,68
69,56
93,54
42,33
64,38
51,33
85,64
36,14
76,56
64,54
-57
70,35
74,28
83,52
67,54
63,29
75,22
64,33
68,28
82,61
54,2
46,3
62,37
60,43
40,17
52,36
58,51
76,71
69,29
86,66
78,37
84,67
70,53
40,16
64,5
76,61
95,75
79,47
80,69
84,53
89,64
51,4
29,16
87,6
89,55
50,42
88,6
36,3
99,71
41,33
49,33
89,61
79,52
86,61
67,38
84,6
64,26
56,21
63,51
56,5
80,53
31,2
76,59
55,49
83,55
47,28
77,6
76,42
93,69
56,25
69,56
91,59
83,48
91,77
28,13
82,6
56,51
66,48
50,25
39,7
89,72
74,63
76,65
90,71
47,26
59,36
46,21
93,75
81,62
93,76
86,69
89,62
62,42
65,44
97,57
77,67
79,6
48,29
49,25
111,81
73,31
50,32
92,68
94,73
77,48
81,59
71,56
84,66
55,4
60,55
79,49
56,42
88,44
61,3
74,43
28,4
56,39
50,37
84,65
58,25
102,61
54,32
83,56
64,36
87,7
86,66
94,46
87,65
95,75
49,45
87,61
86,45
84,65
40,34
90,73
102,75
61,3
53,42
40,31
71,54
64,58
28,-2
93,72
50,41
40,19
59,42
81,59
40,26
38,19
42,21
54,44
90,57
81,63
91,64
76,41
45,31
71,39
97,74
42,26
62,4
77,43
84,57
37,23
88,5
78,46
55,27
44,3
41,24
82,63
77,57
55,33
84,55
80,53
69,36
86,66
71,36
49,3
32,17
68,48
56,42
76,4
102,74
91,55
62,26
106,76
86,72
81,56
66,35
95,69
69,51
81,6
69,55
33,9
33,24
56,38
67,49
67,4
67,39
67,45
66,48
66,36
70,47
79,66
19,1
74,47
90,62
73,43
61,29
27,8
25,19
54,39
66,45
69,56
69,47
39,26
75,44
81,71
47,17
82,64
84,69
75,57
83,55
67,53
40,29
18,-10
56,47
81,63
84,66
87,72
96,72
77,56
87,51
72,39
74,51
97,77
87,75
86,74
39,28
52,22
79,39
50,34
67,41
72,55
71,58
76,63
-29
76,49
80,53
49,46
67,23
62,36
42,24
34,11
82,41
81,45
68,53
90,77
79,5
84,64
33
77,55
60,33
68,46
89,78
78,34
65,16
77,58
87,61
59,41
86,77
93,7
61,26
75,49
68,48
60,39
86,69
78,57
55,39
76,6
46,4
67,61
55,46
76,71
56,26
78,6
71,44
66,38
35,13
50,38
65,28
88,73
64,39
55,32
94,69
25,11
82,57
84,64
56,36
58,42
46,36
88,58
93,76
81,62
58,4
60,46
35,29
72,2
88,49
85,54
78,52
91,61
78,57
75,59
73,48
76,55
64,57
36,31
22,-7
84,65
71,43
50,37
69,51
89,52
92,64
84,64
68,41
92,71
74,47
63,27
84,75
81,44
36,31
76,69
86,68
80,35
72,47
97,62
44,36
27,24
71,53
85,71
62,42
38,1
70,46
82,5
70,58
85,57
14,-5
92,7
63,44
94,55
84,69
71,43
68,63
88,73
62,34
66,19
46,37
88,73
88,58
69,35
85,67
66,43
77,56
84,65
49,26
67,59
53,26
91,73
78,4
72,67
56,4
33,1
69,4
35,21
62,54
88,79
38,3
56,38
82,4
74,54
47,34
85,46
78,62
52,43
68,39
79,72
75,54
88,52
84,65
94,63
73,46
86,7
81,43
58,33
80,55
74,53
74,63
12,-13
36,23
63,31
78,44
95,67
61,54
63,45
62,48
59,34
44,36
52,14
64,45
86,71
49,36
83,64
79,6
82,67
64,45
73,59
83,69
72,47
32,18
20,-4
89,71
80,63
90,59
74,39
54,42
47,37
85,59
66,43
69,49
48,37
37,26
96,68
67,62
90,73
32,6
61,34
62,31
81,62
85,59
63,51
101,68
72,4
75,43
69,49
68,5
80,53
12,8
96,48
97,66
61,48
81,37
85,63
92,68
58,37
94,74
82,55
93,73
83,59
64,55
94,71
66,48
84,6
34,7
89,71
30,15
48,27
88,58
82,64
84,65
83,52
67,48
63,51
30,27
37,29
95,69
34,2
87,62
52,47
79,66
-18
62,44
46,24
52,22
17,-7
77,53
62,46
59,44
63,4
67,34
64,5
30,-2
81,56
58,38
88,73
57,38
26,4
27,19
56,39
56,49
79,69
76,55
41,31
45,25
59,38
19,12
41,3
43,36
76,58
59,41
88,72
61,28
86,52
78,48
31,21
57,44
83,6
40,15
56,25
16,-8
58,44
80,63
36,24
69,4
83,49
82,62
87,66
69,46
66,58
85,67
92,73
85,68
90,54
70,45
72,43
63,35
79,54
25,7
75,58
53,36
74,5
53,24
74,62
89,65
58,37
67,47
61,46
59,32
70,61
58,41
92,72
8,-14
59,41
79,53
34,13
76,7
66,38
69,23
62,52
40,27
73,5
45,36
57,34
72,53
83,73
40,28
42,28
83,36
84,64
74,5
56,44
87,69
89,69
59,31
84,69
83,57
70,44
34,1
46,35
78,46
68,53
69,44
34,3
51,27
98,77
82,64
64,41
25,12
39,32
23,1
65,4
70,5
46,3
48,44
52,37
99,74
42,1
53,41
69,27
79,62
97,79
69,49
82,55
52,28
76,58
60,48
93,59
83,64
89,57
83,58
31,11
81,54
86,71
38,25
61,43
38,14
65,42
14,1
65,43
59,44
81,55
40,19
55,31
79,68
70,52
44,3
88,61
29,9
90,67
77,51
24,-11
54,38
14,7
64,5
50,28
7,-11
92,69
50,29
78,55
83,62
71,46
87,55
59,41
59,38
87,62
62,24
80,45
44,23
88,6
83,68
46,37
92,68
58,44
102,6
97,75
86,67
82,65
47,27
70,4
72,52
81,69
85,68
42,16
67,43
84,58
88,63
78,35
76,53
88,82
24,-4
82,64
88,68
43,32
54,26
36,13
45,39
84,65
41,21
71,36
93,73
55,35
36,32
51,28
46,37
55,45
83,6
77,66
58,52
41,37
59,41
93,74
76,62
62,3
14,1
84,56
36,32
66,54
52,35
53,44
71,55
46,23
67,46
79,49
51,42
53,31
49,36
79,48
35,22
32,14
77,61
69,47
27,-8
78,49
32,28
19,-2
56,45
73,47
82,66
84,53
58,3
48,38
74,56
73,37
92,59
39,32
79,44
79,54
82,59
24,14
79,47
81,68
66,25
61,31
62,32
71,44
86,61
70,48
88,64
51,24
58,3
95,75
69,44
66,54
29,18
36,29
83,57
70,36
79,51
87,68
82,69
74,5
75,49
70,53
44,28
93,61
71,39
96,68
78,57
64,54
48,31
72,52
107,82
81,45
93,72
57,45
86,49
30,8
85,65
88,69
51,41
72,55
63,36
37,28
65,51
16,-16
67,37
87,68
70,42
33,8
35,14
95,73
76,57
76,59
56,37
69,27
49,15
30,-7
70,56
88,77
69,42
68,44
86,55
58,46
62,34
82,67
87,66
54,44
67,59
79,57
75,55
71,39
71,51
27,14
55,34
52,36
83,66
78,33
86,72
83,59
53,31
72,51
85,62
69,47
86,6
83,5
77,53
73,47
67,48
88,49
66,39
52,2
35,29
38,25
56,26
90,73
31,9
60,48
38,28
43,32
42,25
75,51
71,49
42,32
87,7
78,52
78,65
51,27
62,53
26,13
56,24
54,43
76,54
75,44
87,67
102,74
73,3
58,34
52,31
43,37
50,39
90,73
84,56
48,28
71,27
84,53
40,18
85,57
77,53
40,15
84,5
94,66
92,7
89,76
93,58
71,6
73,51
95,71
77,53
92,72
85,75
84,58
75,56
68,38
76,53
64,39
89,7
56,4
72,44
57,28
78,47
93,7
33,13
78,52
90,61
89,6
82,69
74,57
76,38
76,59
97,63
95,66
62,48
78,52
78,59
42,28
95,64
51,3
79,62
73,57
48,44
68,43
85,65
79,63
63,49
69,51
94,74
79,47
85,6
43,28
73,41
82,74
91,74
80,61
56,44
75,34
68,45
66,49
67,41
93,71
98,77
63,4
98,77
65,52
46,22
56,36
24,-11
67,43
39,2
50,36
67,47
73,5
80,52
57,49
89,51
105,78
42,25
79,56
55,38
30,27
99,7
97,75
94,77
71,51
55,32
66,48
94,73
24,6
72,53
59,37
83,7
48,33
39,26
80,64
92,78
53,45
75,47
68,43
96,68
33
73,62
69,47
85,57
75,51
83,62
86,74
83,66
74,66
73,61
88,79
52,42
70,42
78,53
62,41
57,48
70,52
46,32
103,73
46,39
81,67
20,-5
71,59
82,5
91,77
27,11
16,-8
62,4
77,4
79,53
79,59
58,29
54,28
76,58
27,14
65,32
75,66
31,28
44,32
94,68
71,45
42,15
80,44
87,64
77,48
49,45
75,51
38,3
85,7
71,47
71,53
66,31
74,48
54,3
88,69
17,-1
20,-1
84,64
15,-21
81,4
81,58
39,27
83,63
98,62
57,21
73,48
63,24
54,3
70,35
64,41
70,37
50,35
77,46
37,25
54,31
58,28
34,24
86,65
94,7
99,78
79,62
84,65
57,27
94,68
69,57
90,67
83,68
53,41
13,6
73,55
81,62
84,42
77,66
77,45
41,3
93,72
71,51
76,32
37,18
43,27
57,49
73,57
70,6
81,42
66,57
73,57
24,4
50,24
81,61
58,29
55,45
95,72
41,25
64,28
63,47
49,1
81,46
76,62
93,59
83,56
82,72
70,63
35,21
64,56
72,54
80,58
96,69
84,58
88,64
